timestamp,emigId,apparentPower,currentL1,currentL2,currentL3,dcCurrent,dcVoltage,importActivePower,importEnergy,mainsFrequency,poaIrradiance,reactivePower,stateCode,ts:
2025-11-16T00:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T00:00:00.000000Z
2025-11-16T00:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T00:30:00.000000Z
2025-11-16T01:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T01:00:00.000000Z
2025-11-16T01:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T01:30:00.000000Z
2025-11-16T02:00:00.000000Z,WETH:000274,,,,,,,,,,-1.167,,,2025-11-16T02:00:00.000000Z
2025-11-16T02:30:00.000000Z,WETH:000274,,,,,,,,,,-1.5,,,2025-11-16T02:30:00.000000Z
2025-11-16T03:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T03:00:00.000000Z
2025-11-16T03:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T03:30:00.000000Z
2025-11-16T04:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T04:00:00.000000Z
2025-11-16T04:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T04:30:00.000000Z
2025-11-16T05:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T05:00:00.000000Z
2025-11-16T05:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T05:30:00.000000Z
2025-11-16T06:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T06:00:00.000000Z
2025-11-16T06:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T06:30:00.000000Z
2025-11-16T07:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T07:00:00.000000Z
2025-11-16T07:30:00.000000Z,WETH:000274,,,,,,,,,,3.333,,,2025-11-16T07:30:00.000000Z
2025-11-16T08:00:00.000000Z,WETH:000274,,,,,,,,,,19.333,,,2025-11-16T08:00:00.000000Z
2025-11-16T08:30:00.000000Z,WETH:000274,,,,,,,,,,35.333,,,2025-11-16T08:30:00.000000Z
2025-11-16T09:00:00.000000Z,WETH:000274,,,,,,,,,,197.0,,,2025-11-16T09:00:00.000000Z
2025-11-16T09:30:00.000000Z,WETH:000274,,,,,,,,,,215.5,,,2025-11-16T09:30:00.000000Z
2025-11-16T10:00:00.000000Z,WETH:000274,,,,,,,,,,378.833,,,2025-11-16T10:00:00.000000Z
2025-11-16T10:30:00.000000Z,WETH:000274,,,,,,,,,,473.833,,,2025-11-16T10:30:00.000000Z
2025-11-16T11:00:00.000000Z,WETH:000274,,,,,,,,,,509.833,,,2025-11-16T11:00:00.000000Z
2025-11-16T11:30:00.000000Z,WETH:000274,,,,,,,,,,471.5,,,2025-11-16T11:30:00.000000Z
2025-11-16T12:00:00.000000Z,WETH:000274,,,,,,,,,,516.833,,,2025-11-16T12:00:00.000000Z
2025-11-16T12:30:00.000000Z,WETH:000274,,,,,,,,,,470.333,,,2025-11-16T12:30:00.000000Z
2025-11-16T13:00:00.000000Z,WETH:000274,,,,,,,,,,474.667,,,2025-11-16T13:00:00.000000Z
2025-11-16T13:30:00.000000Z,WETH:000274,,,,,,,,,,303.833,,,2025-11-16T13:30:00.000000Z
2025-11-16T14:00:00.000000Z,WETH:000274,,,,,,,,,,354.5,,,2025-11-16T14:00:00.000000Z
2025-11-16T14:30:00.000000Z,WETH:000274,,,,,,,,,,49.167,,,2025-11-16T14:30:00.000000Z
2025-11-16T15:00:00.000000Z,WETH:000274,,,,,,,,,,40.0,,,2025-11-16T15:00:00.000000Z
2025-11-16T15:30:00.000000Z,WETH:000274,,,,,,,,,,21.167,,,2025-11-16T15:30:00.000000Z
2025-11-16T16:00:00.000000Z,WETH:000274,,,,,,,,,,2.167,,,2025-11-16T16:00:00.000000Z
2025-11-16T16:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-16T16:30:00.000000Z
2025-11-16T17:00:00.000000Z,WETH:000274,,,,,,,,,,-0.5,,,2025-11-16T17:00:00.000000Z
2025-11-16T17:30:00.000000Z,WETH:000274,,,,,,,,,,-0.167,,,2025-11-16T17:30:00.000000Z
2025-11-16T18:00:00.000000Z,WETH:000274,,,,,,,,,,-0.667,,,2025-11-16T18:00:00.000000Z
2025-11-16T18:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-16T18:30:00.000000Z
2025-11-16T19:00:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-16T19:00:00.000000Z
2025-11-16T19:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-16T19:30:00.000000Z
2025-11-16T20:00:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-16T20:00:00.000000Z
2025-11-16T20:30:00.000000Z,WETH:000274,,,,,,,,,,-1.833,,,2025-11-16T20:30:00.000000Z
2025-11-16T21:00:00.000000Z,WETH:000274,,,,,,,,,,-2.333,,,2025-11-16T21:00:00.000000Z
2025-11-16T21:30:00.000000Z,WETH:000274,,,,,,,,,,-1.833,,,2025-11-16T21:30:00.000000Z
2025-11-16T22:00:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-16T22:00:00.000000Z
2025-11-16T22:30:00.000000Z,WETH:000274,,,,,,,,,,-2.167,,,2025-11-16T22:30:00.000000Z
2025-11-16T23:00:00.000000Z,WETH:000274,,,,,,,,,,-2.5,,,2025-11-16T23:00:00.000000Z
2025-11-16T23:30:00.000000Z,WETH:000274,,,,,,,,,,-2.167,,,2025-11-16T23:30:00.000000Z
2025-11-17T00:00:00.000000Z,WETH:000274,,,,,,,,,,-2.833,,,2025-11-17T00:00:00.000000Z
2025-11-17T00:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-17T00:30:00.000000Z
2025-11-17T01:00:00.000000Z,WETH:000274,,,,,,,,,,-2.5,,,2025-11-17T01:00:00.000000Z
2025-11-17T01:30:00.000000Z,WETH:000274,,,,,,,,,,-2.5,,,2025-11-17T01:30:00.000000Z
2025-11-17T02:00:00.000000Z,WETH:000274,,,,,,,,,,-2.333,,,2025-11-17T02:00:00.000000Z
2025-11-17T02:30:00.000000Z,WETH:000274,,,,,,,,,,-2.167,,,2025-11-17T02:30:00.000000Z
2025-11-17T03:00:00.000000Z,WETH:000274,,,,,,,,,,-2.667,,,2025-11-17T03:00:00.000000Z
2025-11-17T03:30:00.000000Z,WETH:000274,,,,,,,,,,-2.167,,,2025-11-17T03:30:00.000000Z
2025-11-17T04:00:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-17T04:00:00.000000Z
2025-11-17T04:30:00.000000Z,WETH:000274,,,,,,,,,,-2.667,,,2025-11-17T04:30:00.000000Z
2025-11-17T05:00:00.000000Z,WETH:000274,,,,,,,,,,-3.0,,,2025-11-17T05:00:00.000000Z
2025-11-17T05:30:00.000000Z,WETH:000274,,,,,,,,,,-2.167,,,2025-11-17T05:30:00.000000Z
2025-11-17T06:00:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-17T06:00:00.000000Z
2025-11-17T06:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-17T06:30:00.000000Z
2025-11-17T07:00:00.000000Z,WETH:000274,,,,,,,,,,-1.833,,,2025-11-17T07:00:00.000000Z
2025-11-17T07:30:00.000000Z,WETH:000274,,,,,,,,,,7.0,,,2025-11-17T07:30:00.000000Z
2025-11-17T08:00:00.000000Z,WETH:000274,,,,,,,,,,79.167,,,2025-11-17T08:00:00.000000Z
2025-11-17T08:30:00.000000Z,WETH:000274,,,,,,,,,,182.333,,,2025-11-17T08:30:00.000000Z
2025-11-17T09:00:00.000000Z,WETH:000274,,,,,,,,,,279.167,,,2025-11-17T09:00:00.000000Z
2025-11-17T09:30:00.000000Z,WETH:000274,,,,,,,,,,354.0,,,2025-11-17T09:30:00.000000Z
2025-11-17T10:00:00.000000Z,WETH:000274,,,,,,,,,,418.833,,,2025-11-17T10:00:00.000000Z
2025-11-17T10:30:00.000000Z,WETH:000274,,,,,,,,,,462.667,,,2025-11-17T10:30:00.000000Z
2025-11-17T11:00:00.000000Z,WETH:000274,,,,,,,,,,493.5,,,2025-11-17T11:00:00.000000Z
2025-11-17T11:30:00.000000Z,WETH:000274,,,,,,,,,,507.833,,,2025-11-17T11:30:00.000000Z
2025-11-17T12:00:00.000000Z,WETH:000274,,,,,,,,,,505.333,,,2025-11-17T12:00:00.000000Z
2025-11-17T12:30:00.000000Z,WETH:000274,,,,,,,,,,492.333,,,2025-11-17T12:30:00.000000Z
2025-11-17T13:00:00.000000Z,WETH:000274,,,,,,,,,,450.5,,,2025-11-17T13:00:00.000000Z
2025-11-17T13:30:00.000000Z,WETH:000274,,,,,,,,,,394.0,,,2025-11-17T13:30:00.000000Z
2025-11-17T14:00:00.000000Z,WETH:000274,,,,,,,,,,325.833,,,2025-11-17T14:00:00.000000Z
2025-11-17T14:30:00.000000Z,WETH:000274,,,,,,,,,,243.833,,,2025-11-17T14:30:00.000000Z
2025-11-17T15:00:00.000000Z,WETH:000274,,,,,,,,,,142.667,,,2025-11-17T15:00:00.000000Z
2025-11-17T15:30:00.000000Z,WETH:000274,,,,,,,,,,37.167,,,2025-11-17T15:30:00.000000Z
2025-11-17T16:00:00.000000Z,WETH:000274,,,,,,,,,,0.667,,,2025-11-17T16:00:00.000000Z
2025-11-17T16:30:00.000000Z,WETH:000274,,,,,,,,,,-2.667,,,2025-11-17T16:30:00.000000Z
2025-11-17T17:00:00.000000Z,WETH:000274,,,,,,,,,,-2.167,,,2025-11-17T17:00:00.000000Z
2025-11-17T17:30:00.000000Z,WETH:000274,,,,,,,,,,-0.667,,,2025-11-17T17:30:00.000000Z
2025-11-17T18:00:00.000000Z,WETH:000274,,,,,,,,,,-0.667,,,2025-11-17T18:00:00.000000Z
2025-11-17T18:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-17T18:30:00.000000Z
2025-11-17T19:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-17T19:00:00.000000Z
2025-11-17T19:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-17T19:30:00.000000Z
2025-11-17T20:00:00.000000Z,WETH:000274,,,,,,,,,,-1.333,,,2025-11-17T20:00:00.000000Z
2025-11-17T20:30:00.000000Z,WETH:000274,,,,,,,,,,-0.8,,,2025-11-17T20:30:00.000000Z
2025-11-17T21:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-17T21:00:00.000000Z
2025-11-17T21:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-17T21:30:00.000000Z
2025-11-17T22:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-17T22:00:00.000000Z
2025-11-17T22:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-17T22:30:00.000000Z
2025-11-17T23:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-17T23:00:00.000000Z
2025-11-17T23:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-17T23:30:00.000000Z
2025-11-18T00:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T00:00:00.000000Z
2025-11-18T00:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T00:30:00.000000Z
2025-11-18T01:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T01:00:00.000000Z
2025-11-18T01:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T01:30:00.000000Z
2025-11-18T02:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T02:00:00.000000Z
2025-11-18T02:30:00.000000Z,WETH:000274,,,,,,,,,,-0.667,,,2025-11-18T02:30:00.000000Z
2025-11-18T03:00:00.000000Z,WETH:000274,,,,,,,,,,-1.167,,,2025-11-18T03:00:00.000000Z
2025-11-18T03:30:00.000000Z,WETH:000274,,,,,,,,,,-1.333,,,2025-11-18T03:30:00.000000Z
2025-11-18T04:00:00.000000Z,WETH:000274,,,,,,,,,,-1.167,,,2025-11-18T04:00:00.000000Z
2025-11-18T04:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T04:30:00.000000Z
2025-11-18T05:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T05:00:00.000000Z
2025-11-18T05:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T05:30:00.000000Z
2025-11-18T06:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T06:00:00.000000Z
2025-11-18T06:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T06:30:00.000000Z
2025-11-18T07:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T07:00:00.000000Z
2025-11-18T07:30:00.000000Z,WETH:000274,,,,,,,,,,1.0,,,2025-11-18T07:30:00.000000Z
2025-11-18T08:00:00.000000Z,WETH:000274,,,,,,,,,,4.5,,,2025-11-18T08:00:00.000000Z
2025-11-18T08:30:00.000000Z,WETH:000274,,,,,,,,,,8.2,,,2025-11-18T08:30:00.000000Z
2025-11-18T09:00:00.000000Z,WETH:000274,,,,,,,,,,38.667,,,2025-11-18T09:00:00.000000Z
2025-11-18T09:30:00.000000Z,WETH:000274,,,,,,,,,,101.5,,,2025-11-18T09:30:00.000000Z
2025-11-18T10:00:00.000000Z,WETH:000274,,,,,,,,,,100.833,,,2025-11-18T10:00:00.000000Z
2025-11-18T10:30:00.000000Z,WETH:000274,,,,,,,,,,127.5,,,2025-11-18T10:30:00.000000Z
2025-11-18T11:00:00.000000Z,WETH:000274,,,,,,,,,,86.5,,,2025-11-18T11:00:00.000000Z
2025-11-18T11:30:00.000000Z,WETH:000274,,,,,,,,,,95.833,,,2025-11-18T11:30:00.000000Z
2025-11-18T12:00:00.000000Z,WETH:000274,,,,,,,,,,95.333,,,2025-11-18T12:00:00.000000Z
2025-11-18T12:30:00.000000Z,WETH:000274,,,,,,,,,,49.333,,,2025-11-18T12:30:00.000000Z
2025-11-18T13:00:00.000000Z,WETH:000274,,,,,,,,,,85.333,,,2025-11-18T13:00:00.000000Z
2025-11-18T13:30:00.000000Z,WETH:000274,,,,,,,,,,76.167,,,2025-11-18T13:30:00.000000Z
2025-11-18T14:00:00.000000Z,WETH:000274,,,,,,,,,,104.167,,,2025-11-18T14:00:00.000000Z
2025-11-18T14:30:00.000000Z,WETH:000274,,,,,,,,,,19.0,,,2025-11-18T14:30:00.000000Z
2025-11-18T15:00:00.000000Z,WETH:000274,,,,,,,,,,9.167,,,2025-11-18T15:00:00.000000Z
2025-11-18T15:30:00.000000Z,WETH:000274,,,,,,,,,,7.833,,,2025-11-18T15:30:00.000000Z
2025-11-18T16:00:00.000000Z,WETH:000274,,,,,,,,,,1.0,,,2025-11-18T16:00:00.000000Z
2025-11-18T16:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T16:30:00.000000Z
2025-11-18T17:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T17:00:00.000000Z
2025-11-18T17:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T17:30:00.000000Z
2025-11-18T18:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T18:00:00.000000Z
2025-11-18T18:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T18:30:00.000000Z
2025-11-18T19:00:00.000000Z,WETH:000274,,,,,,,,,,-0.333,,,2025-11-18T19:00:00.000000Z
2025-11-18T19:30:00.000000Z,WETH:000274,,,,,,,,,,-0.333,,,2025-11-18T19:30:00.000000Z
2025-11-18T20:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T20:00:00.000000Z
2025-11-18T20:30:00.000000Z,WETH:000274,,,,,,,,,,-0.333,,,2025-11-18T20:30:00.000000Z
2025-11-18T21:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T21:00:00.000000Z
2025-11-18T21:30:00.000000Z,WETH:000274,,,,,,,,,,-1.2,,,2025-11-18T21:30:00.000000Z
2025-11-18T22:00:00.000000Z,WETH:000274,,,,,,,,,,-0.333,,,2025-11-18T22:00:00.000000Z
2025-11-18T22:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T22:30:00.000000Z
2025-11-18T23:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T23:00:00.000000Z
2025-11-18T23:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-18T23:30:00.000000Z
2025-11-19T00:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T00:00:00.000000Z
2025-11-19T00:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T00:30:00.000000Z
2025-11-19T01:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T01:00:00.000000Z
2025-11-19T01:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T01:30:00.000000Z
2025-11-19T02:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T02:00:00.000000Z
2025-11-19T02:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T02:30:00.000000Z
2025-11-19T03:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T03:00:00.000000Z
2025-11-19T03:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T03:30:00.000000Z
2025-11-19T04:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T04:00:00.000000Z
2025-11-19T04:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T04:30:00.000000Z
2025-11-19T05:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T05:00:00.000000Z
2025-11-19T05:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T05:30:00.000000Z
2025-11-19T06:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T06:00:00.000000Z
2025-11-19T06:30:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T06:30:00.000000Z
2025-11-19T07:00:00.000000Z,WETH:000274,,,,,,,,,,0.0,,,2025-11-19T07:00:00.000000Z
2025-11-19T07:30:00.000000Z,WETH:000274,,,,,,,,,,2.667,,,2025-11-19T07:30:00.000000Z
2025-11-19T08:00:00.000000Z,WETH:000274,,,,,,,,,,17.0,,,2025-11-19T08:00:00.000000Z
2025-11-19T08:30:00.000000Z,WETH:000274,,,,,,,,,,41.833,,,2025-11-19T08:30:00.000000Z
2025-11-19T09:00:00.000000Z,WETH:000274,,,,,,,,,,51.833,,,2025-11-19T09:00:00.000000Z
2025-11-19T09:30:00.000000Z,WETH:000274,,,,,,,,,,69.333,,,2025-11-19T09:30:00.000000Z
2025-11-19T10:00:00.000000Z,WETH:000274,,,,,,,,,,81.0,,,2025-11-19T10:00:00.000000Z
2025-11-19T10:30:00.000000Z,WETH:000274,,,,,,,,,,288.5,,,2025-11-19T10:30:00.000000Z
2025-11-19T11:00:00.000000Z,WETH:000274,,,,,,,,,,469.833,,,2025-11-19T11:00:00.000000Z
2025-11-19T11:30:00.000000Z,WETH:000274,,,,,,,,,,517.5,,,2025-11-19T11:30:00.000000Z
2025-11-19T12:00:00.000000Z,WETH:000274,,,,,,,,,,518.833,,,2025-11-19T12:00:00.000000Z
2025-11-19T12:30:00.000000Z,WETH:000274,,,,,,,,,,501.5,,,2025-11-19T12:30:00.000000Z
2025-11-19T13:00:00.000000Z,WETH:000274,,,,,,,,,,459.167,,,2025-11-19T13:00:00.000000Z
2025-11-19T13:30:00.000000Z,WETH:000274,,,,,,,,,,401.0,,,2025-11-19T13:30:00.000000Z
2025-11-19T14:00:00.000000Z,WETH:000274,,,,,,,,,,338.5,,,2025-11-19T14:00:00.000000Z
2025-11-19T14:30:00.000000Z,WETH:000274,,,,,,,,,,259.833,,,2025-11-19T14:30:00.000000Z
2025-11-19T15:00:00.000000Z,WETH:000274,,,,,,,,,,164.833,,,2025-11-19T15:00:00.000000Z
2025-11-19T15:30:00.000000Z,WETH:000274,,,,,,,,,,34.5,,,2025-11-19T15:30:00.000000Z
2025-11-19T16:00:00.000000Z,WETH:000274,,,,,,,,,,0.167,,,2025-11-19T16:00:00.000000Z
2025-11-19T16:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-19T16:30:00.000000Z
2025-11-19T17:00:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-19T17:00:00.000000Z
2025-11-19T17:30:00.000000Z,WETH:000274,,,,,,,,,,-1.333,,,2025-11-19T17:30:00.000000Z
2025-11-19T18:00:00.000000Z,WETH:000274,,,,,,,,,,-1.5,,,2025-11-19T18:00:00.000000Z
2025-11-19T18:30:00.000000Z,WETH:000274,,,,,,,,,,-1.833,,,2025-11-19T18:30:00.000000Z
2025-11-19T19:00:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-19T19:00:00.000000Z
2025-11-19T19:30:00.000000Z,WETH:000274,,,,,,,,,,-1.667,,,2025-11-19T19:30:00.000000Z
2025-11-19T20:00:00.000000Z,WETH:000274,,,,,,,,,,-1.833,,,2025-11-19T20:00:00.000000Z
2025-11-19T20:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-19T20:30:00.000000Z
2025-11-19T21:00:00.000000Z,WETH:000274,,,,,,,,,,-1.833,,,2025-11-19T21:00:00.000000Z
2025-11-19T21:30:00.000000Z,WETH:000274,,,,,,,,,,-1.667,,,2025-11-19T21:30:00.000000Z
2025-11-19T22:00:00.000000Z,WETH:000274,,,,,,,,,,-1.8,,,2025-11-19T22:00:00.000000Z
2025-11-19T22:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-19T22:30:00.000000Z
2025-11-19T23:00:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-19T23:00:00.000000Z
2025-11-19T23:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-19T23:30:00.000000Z
2025-11-20T00:00:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-20T00:00:00.000000Z
2025-11-20T00:30:00.000000Z,WETH:000274,,,,,,,,,,-1.5,,,2025-11-20T00:30:00.000000Z
2025-11-20T01:00:00.000000Z,WETH:000274,,,,,,,,,,-1.167,,,2025-11-20T01:00:00.000000Z
2025-11-20T01:30:00.000000Z,WETH:000274,,,,,,,,,,-1.667,,,2025-11-20T01:30:00.000000Z
2025-11-20T02:00:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-20T02:00:00.000000Z
2025-11-20T02:30:00.000000Z,WETH:000274,,,,,,,,,,-1.5,,,2025-11-20T02:30:00.000000Z
2025-11-20T03:00:00.000000Z,WETH:000274,,,,,,,,,,-1.833,,,2025-11-20T03:00:00.000000Z
2025-11-20T03:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-20T03:30:00.000000Z
2025-11-20T04:00:00.000000Z,WETH:000274,,,,,,,,,,-1.833,,,2025-11-20T04:00:00.000000Z
2025-11-20T04:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-20T04:30:00.000000Z
2025-11-20T05:00:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-20T05:00:00.000000Z
2025-11-20T05:30:00.000000Z,WETH:000274,,,,,,,,,,-1.5,,,2025-11-20T05:30:00.000000Z
2025-11-20T06:00:00.000000Z,WETH:000274,,,,,,,,,,-1.0,,,2025-11-20T06:00:00.000000Z
2025-11-20T06:30:00.000000Z,WETH:000274,,,,,,,,,,-1.0,,,2025-11-20T06:30:00.000000Z
2025-11-20T07:00:00.000000Z,WETH:000274,,,,,,,,,,-0.833,,,2025-11-20T07:00:00.000000Z
2025-11-20T07:30:00.000000Z,WETH:000274,,,,,,,,,,7.167,,,2025-11-20T07:30:00.000000Z
2025-11-20T08:00:00.000000Z,WETH:000274,,,,,,,,,,66.5,,,2025-11-20T08:00:00.000000Z
2025-11-20T08:30:00.000000Z,WETH:000274,,,,,,,,,,61.667,,,2025-11-20T08:30:00.000000Z
2025-11-20T09:00:00.000000Z,WETH:000274,,,,,,,,,,240.333,,,2025-11-20T09:00:00.000000Z
2025-11-20T09:30:00.000000Z,WETH:000274,,,,,,,,,,357.167,,,2025-11-20T09:30:00.000000Z
2025-11-20T10:00:00.000000Z,WETH:000274,,,,,,,,,,416.6,,,2025-11-20T10:00:00.000000Z
2025-11-20T10:30:00.000000Z,WETH:000274,,,,,,,,,,460.333,,,2025-11-20T10:30:00.000000Z
2025-11-20T11:00:00.000000Z,WETH:000274,,,,,,,,,,493.167,,,2025-11-20T11:00:00.000000Z
2025-11-20T11:30:00.000000Z,WETH:000274,,,,,,,,,,509.5,,,2025-11-20T11:30:00.000000Z
2025-11-20T12:00:00.000000Z,WETH:000274,,,,,,,,,,507.667,,,2025-11-20T12:00:00.000000Z
2025-11-20T12:30:00.000000Z,WETH:000274,,,,,,,,,,486.667,,,2025-11-20T12:30:00.000000Z
2025-11-20T13:00:00.000000Z,WETH:000274,,,,,,,,,,451.833,,,2025-11-20T13:00:00.000000Z
2025-11-20T13:30:00.000000Z,WETH:000274,,,,,,,,,,401.333,,,2025-11-20T13:30:00.000000Z
2025-11-20T14:00:00.000000Z,WETH:000274,,,,,,,,,,334.5,,,2025-11-20T14:00:00.000000Z
2025-11-20T14:30:00.000000Z,WETH:000274,,,,,,,,,,252.0,,,2025-11-20T14:30:00.000000Z
2025-11-20T15:00:00.000000Z,WETH:000274,,,,,,,,,,154.167,,,2025-11-20T15:00:00.000000Z
2025-11-20T15:30:00.000000Z,WETH:000274,,,,,,,,,,38.167,,,2025-11-20T15:30:00.000000Z
2025-11-20T16:00:00.000000Z,WETH:000274,,,,,,,,,,0.667,,,2025-11-20T16:00:00.000000Z
2025-11-20T16:30:00.000000Z,WETH:000274,,,,,,,,,,-1.833,,,2025-11-20T16:30:00.000000Z
2025-11-20T17:00:00.000000Z,WETH:000274,,,,,,,,,,-1.667,,,2025-11-20T17:00:00.000000Z
2025-11-20T17:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-20T17:30:00.000000Z
2025-11-20T18:00:00.000000Z,WETH:000274,,,,,,,,,,-1.833,,,2025-11-20T18:00:00.000000Z
2025-11-20T18:30:00.000000Z,WETH:000274,,,,,,,,,,-1.5,,,2025-11-20T18:30:00.000000Z
2025-11-20T19:00:00.000000Z,WETH:000274,,,,,,,,,,-1.833,,,2025-11-20T19:00:00.000000Z
2025-11-20T19:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-20T19:30:00.000000Z
2025-11-20T20:00:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-20T20:00:00.000000Z
2025-11-20T20:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-20T20:30:00.000000Z
2025-11-20T21:00:00.000000Z,WETH:000274,,,,,,,,,,-2.5,,,2025-11-20T21:00:00.000000Z
2025-11-20T21:30:00.000000Z,WETH:000274,,,,,,,,,,-2.167,,,2025-11-20T21:30:00.000000Z
2025-11-20T22:00:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-20T22:00:00.000000Z
2025-11-20T22:30:00.000000Z,WETH:000274,,,,,,,,,,-2.0,,,2025-11-20T22:30:00.000000Z
