timestamp,ac_power,poa,pr,poa_bin,expected_clean_power,expected_clean_pr,expected_clean_model,pr_roll,pr_change,cleaning_event
2025-08-04 13:00:00+00:00,61.178,719.1702702702703,1.134233018781654,700.0,66.8985,1.1998798080832822,,1.1561511844054517,0.0,False
2025-08-04 13:30:00+00:00,73.047,782.4648648648649,1.2447332062228853,700.0,66.8985,1.1998798080832822,,1.1953673498443196,0.039216165438867856,False
2025-08-04 14:00:00+00:00,71.399,740.9540540540542,1.2848120088660953,700.0,66.8985,1.1998798080832822,,1.2447332062228853,0.04936585637856572,False
2025-08-04 14:30:00+00:00,58.985,690.1243243243242,1.1396014296940884,600.0,61.305,1.2082761818790484,,1.2447332062228853,0.0,False
2025-08-04 15:00:00+00:00,48.268,625.5783783783784,1.028765308356087,600.0,61.305,1.2082761818790484,,1.1396014296940884,-0.1051317765287969,False
2025-08-04 15:30:00+00:00,47.946,558.9108108108109,1.1437960898852495,500.0,47.5815,1.2107424181544104,,1.1396014296940884,0.0,False
2025-08-04 16:00:00+00:00,38.917,472.7432432432433,1.0976218925382804,400.0,43.94499999999999,1.3130824415472984,,1.0976218925382804,-0.041979537155808044,False
2025-08-04 16:30:00+00:00,39.234,405.545945945946,1.2899154959613999,400.0,43.94499999999999,1.3130824415472984,,1.1437960898852495,0.04617419734696915,False
2025-08-04 17:00:00+00:00,29.246,322.0648648648649,1.2107705906705601,300.0,31.931,1.2882940982041204,,1.2107705906705601,0.06697450078531064,False
2025-08-04 17:30:00+00:00,21.195,243.04324324324324,1.1627560438582834,200.0,24.058500000000002,1.1988957566483855,,1.2107705906705601,0.0,False
2025-08-04 18:00:00+00:00,12.021,165.16216216216216,,100.0,,,,1.1867633172644219,-0.024007273406138285,False
2025-08-04 18:30:00+00:00,5.8740000000000006,95.3675675675676,,0.0,,,,1.1627560438582834,-0.024007273406138507,False
2025-08-04 19:00:00+00:00,1.884,36.94594594594595,,0.0,,,,,,False
2025-08-04 19:30:00+00:00,0.316,5.52972972972973,,0.0,,,,,,False
2025-08-05 04:30:00+00:00,1.383,6.0,,0.0,,,,,,False
2025-08-05 05:00:00+00:00,2.189,39.54864864864865,,0.0,,,,,,False
2025-08-05 05:30:00+00:00,11.328,90.51891891891891,,0.0,,,,,,False
2025-08-05 06:00:00+00:00,12.823,194.0054054054054,,100.0,,,,,,False
2025-08-05 06:30:00+00:00,25.256,238.6135135135135,1.41126402150562,200.0,24.058500000000002,1.1988957566483855,,1.41126402150562,,False
2025-08-05 07:00:00+00:00,35.980000000000004,228.11351351351357,2.103046531282829,200.0,24.058500000000002,1.1988957566483855,,1.7571552763942244,0.3458912548886044,True
2025-08-05 07:30:00+00:00,30.598,170.94054054054052,,100.0,,,,1.7571552763942244,0.0,False
2025-08-05 08:00:00+00:00,48.146,317.3540540540541,2.0228090943414436,300.0,31.931,1.2882940982041204,,2.062927812812136,0.3057725364179116,True
2025-08-05 08:30:00+00:00,34.217,403.4567567567568,1.130794463164053,400.0,43.94499999999999,1.3130824415472984,,1.5768017787527482,-0.4861260340593878,False
2025-08-05 09:00:00+00:00,39.264,311.4756756756757,1.6807733023271958,300.0,31.931,1.2882940982041204,,1.6807733023271958,0.10397152357444761,False
2025-08-05 09:30:00+00:00,42.281,436.4270270270271,1.2917317942175812,400.0,43.94499999999999,1.3130824415472984,,1.2917317942175812,-0.3890415081096146,False
2025-08-05 10:00:00+00:00,36.283,463.8648648648649,1.0429186816601603,400.0,43.94499999999999,1.3130824415472984,,1.2917317942175812,0.0,False
2025-08-05 10:30:00+00:00,60.393,594.9108108108109,1.353547431593198,500.0,47.5815,1.2107424181544104,,1.2917317942175812,0.0,False
2025-08-05 11:00:00+00:00,55.839,556.0378378378379,1.338973626138606,500.0,47.5815,1.2107424181544104,,1.338973626138606,0.047241831921024824,False
2025-08-05 11:30:00+00:00,40.581,590.7432432432433,0.9159309161615006,500.0,47.5815,1.2107424181544104,,1.338973626138606,0.0,False
2025-08-05 12:00:00+00:00,30.204,344.572972972973,1.1687509804536753,300.0,31.931,1.2882940982041204,,1.1687509804536753,-0.17022264568493073,False
2025-08-05 12:30:00+00:00,40.257,507.78108108108097,1.057069709760005,500.0,47.5815,1.2107424181544104,,1.057069709760005,-0.11168127069367029,False
2025-08-05 13:00:00+00:00,34.598,255.0972972972973,1.8083557589755541,200.0,24.058500000000002,1.1988957566483855,,1.1687509804536753,0.11168127069367029,False
2025-08-05 13:30:00+00:00,35.063,449.4162162162162,1.0402532213963263,400.0,43.94499999999999,1.3130824415472984,,1.057069709760005,-0.11168127069367029,False
2025-08-05 14:00:00+00:00,57.975,475.60270270270274,1.6253061549214938,400.0,43.94499999999999,1.3130824415472984,,1.6253061549214938,0.5682364451614887,True
2025-08-05 14:30:00+00:00,60.182,517.2351351351352,1.55137695055658,500.0,47.5815,1.2107424181544104,,1.55137695055658,-0.07392920436491379,False
2025-08-05 15:00:00+00:00,42.775000000000006,565.5837837837838,1.0083976055992534,500.0,47.5815,1.2107424181544104,,1.55137695055658,0.0,False
2025-08-05 15:30:00+00:00,40.762,543.5432432432432,0.999908176744849,500.0,47.5815,1.2107424181544104,,1.0083976055992534,-0.5429793449573266,False
2025-08-05 16:00:00+00:00,40.714,469.9783783783784,1.1550602289543699,400.0,43.94499999999999,1.3130824415472984,,1.0083976055992534,0.0,False
2025-08-05 16:30:00+00:00,35.989999999999995,390.89459459459465,1.2276114157176998,300.0,31.931,1.2882940982041204,,1.1550602289543699,0.14666262335511648,True
2025-08-05 17:00:00+00:00,23.56,303.7513513513514,1.034179212490064,300.0,31.931,1.2882940982041204,,1.1550602289543699,0.0,False
2025-08-05 17:30:00+00:00,14.311,222.2756756756757,0.8584535071293661,200.0,24.058500000000002,1.1988957566483855,,1.034179212490064,-0.12088101646430593,False
2025-08-05 18:00:00+00:00,10.18,140.51081081081082,,100.0,,,,0.9463163598097151,-0.08786285268034888,False
2025-08-05 18:30:00+00:00,5.855,78.62972972972975,,0.0,,,,0.8584535071293661,-0.08786285268034899,False
2025-08-05 19:00:00+00:00,1.596,32.97567567567568,,0.0,,,,,,False
2025-08-05 19:30:00+00:00,0.195,3.6324324324324326,,0.0,,,,,,False
2025-08-06 04:30:00+00:00,0.8300000000000001,3.5000000000000004,,0.0,,,,,,False
2025-08-06 05:00:00+00:00,3.747,29.886486486486486,,0.0,,,,,,False
2025-08-06 05:30:00+00:00,8.379,81.51891891891893,,0.0,,,,,,False
2025-08-06 06:00:00+00:00,14.495,147.30810810810812,,100.0,,,,,,False
2025-08-06 06:30:00+00:00,20.692,218.54864864864865,1.2623886491143457,200.0,24.058500000000002,1.1988957566483855,,1.2623886491143457,,False
2025-08-06 07:00:00+00:00,28.726,294.4756756756757,1.3006620409461924,200.0,24.058500000000002,1.1988957566483855,,1.281525345030269,0.019136695915923374,False
2025-08-06 07:30:00+00:00,36.57,370.5162162162162,1.3160017798396686,300.0,31.931,1.2882940982041204,,1.3006620409461924,0.019136695915923374,False
2025-08-06 08:00:00+00:00,39.75,440.3108108108108,1.203695178467299,400.0,43.94499999999999,1.3130824415472984,,1.3006620409461924,0.0,False
2025-08-06 08:30:00+00:00,50.613,486.78648648648647,1.386316216111176,400.0,43.94499999999999,1.3130824415472984,,1.3160017798396686,0.015339738893476174,False
2025-08-06 09:00:00+00:00,61.231,510.418918918919,1.5994966155692638,500.0,47.5815,1.2107424181544104,,1.386316216111176,0.07031443627150735,False
2025-08-06 09:30:00+00:00,62.733,527.3162162162163,1.586220894176016,500.0,47.5815,1.2107424181544104,,1.586220894176016,0.19990467806484014,True
2025-08-06 10:00:00+00:00,58.335,564.2378378378379,1.3784967044757817,500.0,47.5815,1.2107424181544104,,1.586220894176016,0.0,False
2025-08-06 10:30:00+00:00,52.611,625.964864864865,1.1206379772632085,600.0,61.305,1.2082761818790484,,1.3784967044757817,-0.20772418970023443,False
2025-08-06 11:00:00+00:00,72.679,690.1567567567567,1.404106130739328,600.0,61.305,1.2082761818790484,,1.3784967044757817,0.0,False
2025-08-06 11:30:00+00:00,74.769,749.5351351351353,1.3300510586742051,700.0,66.8985,1.1998798080832822,,1.3300510586742051,-0.04844564580157651,False
2025-08-06 12:00:00+00:00,58.069,645.4594594594595,1.1995382854590626,600.0,61.305,1.2082761818790484,,1.3300510586742051,0.0,False
2025-08-06 12:30:00+00:00,49.995000000000005,489.0351351351352,1.3630922445189921,400.0,43.94499999999999,1.3130824415472984,,1.3300510586742051,0.0,False
2025-08-06 13:00:00+00:00,55.247,625.972972972973,1.1767707208957585,600.0,61.305,1.2082761818790484,,1.1995382854590626,-0.13051277321514254,False
2025-08-06 13:30:00+00:00,46.623,533.3540540540541,1.165529717595431,500.0,47.5815,1.2107424181544104,,1.1767707208957585,-0.022767564563304088,False
2025-08-06 14:00:00+00:00,48.76,486.4162162162162,1.3365782464874558,400.0,43.94499999999999,1.3130824415472984,,1.1767707208957585,0.0,False
2025-08-06 14:30:00+00:00,28.736,282.1351351351352,1.3580253536417914,200.0,24.058500000000002,1.1988957566483855,,1.3365782464874558,0.1598075255916973,True
2025-08-06 15:00:00+00:00,20.281,145.61081081081082,,100.0,,,,1.3473018000646237,0.010723553577167921,False
2025-08-06 15:30:00+00:00,24.209,189.24324324324328,,100.0,,,,1.3580253536417914,0.0107235535771677,False
2025-08-06 16:00:00+00:00,22.048,196.37567567567567,,100.0,,,,,,False
2025-08-06 16:30:00+00:00,15.727,129.0081081081081,,100.0,,,,,,False
2025-08-06 17:00:00+00:00,13.025,114.64054054054054,,100.0,,,,,,False
2025-08-06 17:30:00+00:00,10.622,63.63243243243244,,0.0,,,,,,False
2025-08-06 18:00:00+00:00,4.874,34.99999999999999,,0.0,,,,,,False
2025-08-06 18:30:00+00:00,1.937,19.5,,0.0,,,,,,False
2025-08-06 19:00:00+00:00,0.21,9.5,,0.0,,,,,,False
2025-08-06 19:30:00+00:00,0.008,0.5,,0.0,,,,,,False
2025-08-07 04:30:00+00:00,0.283,3.5000000000000004,,0.0,,,,,,False
2025-08-07 05:00:00+00:00,1.36,21.5,,0.0,,,,,,False
2025-08-07 05:30:00+00:00,1.928,83.65135135135135,,0.0,,,,,,False
2025-08-07 06:00:00+00:00,9.026,87.36756756756758,,0.0,,,,,,False
2025-08-07 06:30:00+00:00,16.277,116.23513513513514,,100.0,,,,,,False
2025-08-07 07:00:00+00:00,11.929,125.97027027027028,,100.0,,,,,,False
2025-08-07 07:30:00+00:00,19.243,171.57297297297296,,100.0,,,,,,False
2025-08-07 08:00:00+00:00,26.277,230.5783783783784,1.5194833204397868,200.0,24.058500000000002,1.1988957566483855,,1.5194833204397868,,False
2025-08-07 08:30:00+00:00,31.208,245.83243243243243,1.6926434911351027,200.0,24.058500000000002,1.1988957566483855,,1.6060634057874448,0.08658008534765793,False
2025-08-07 09:00:00+00:00,23.11,237.8918918918919,1.2952662273725666,200.0,24.058500000000002,1.1988957566483855,,1.5194833204397868,-0.08658008534765793,False
2025-08-07 09:30:00+00:00,14.48,225.41081081081083,0.8565102355658937,200.0,24.058500000000002,1.1988957566483855,,1.2952662273725666,-0.22421709306722026,False
2025-08-07 10:00:00+00:00,15.534,251.145945945946,0.8246997546381988,200.0,24.058500000000002,1.1988957566483855,,0.8565102355658937,-0.4387559918066729,False
2025-08-07 10:30:00+00:00,16.085,321.772972972973,0.6665154773103974,300.0,31.931,1.2882940982041204,,0.8246997546381988,-0.031810480927694895,False
2025-08-07 11:00:00+00:00,20.876,392.4756756756757,0.7092074335243131,300.0,31.931,1.2882940982041204,,0.7092074335243131,-0.11549232111388563,False
2025-08-07 11:30:00+00:00,38.794,379.39189189189193,1.3633747699614127,300.0,31.931,1.2882940982041204,,0.7092074335243131,0.0,False
2025-08-07 12:00:00+00:00,20.48,371.0432432432433,0.7359429706355102,300.0,31.931,1.2882940982041204,,0.7359429706355102,0.026735537111197027,False
2025-08-07 12:30:00+00:00,29.026000000000003,355.7540540540541,1.0878676684722464,300.0,31.931,1.2882940982041204,,1.0878676684722464,0.3519246978367362,True
2025-08-07 13:00:00+00:00,19.199,298.20000000000005,0.8584395260451598,200.0,24.058500000000002,1.1988957566483855,,0.8584395260451598,-0.22942814242708653,False
2025-08-07 13:30:00+00:00,46.71,546.9270270270271,1.1387259528668778,500.0,47.5815,1.2107424181544104,,1.0878676684722464,0.22942814242708653,True
2025-08-07 14:00:00+00:00,46.048,472.80270270270273,1.298582537332487,400.0,43.94499999999999,1.3130824415472984,,1.1387259528668778,0.05085828439463147,False
2025-08-07 14:30:00+00:00,40.373,417.7891891891893,1.2884648061654436,400.0,43.94499999999999,1.3130824415472984,,1.2884648061654436,0.14973885329856573,True
2025-08-07 15:00:00+00:00,15.528,369.9162162162162,0.5596943062344286,300.0,31.931,1.2882940982041204,,1.2884648061654436,0.0,False
2025-08-07 15:30:00+00:00,20.039,316.54324324324324,0.8440763540839532,300.0,31.931,1.2882940982041204,,0.8440763540839532,-0.44438845208149036,False
2025-08-07 16:00:00+00:00,15.086,259.98918918918923,0.7736731950046433,200.0,24.058500000000002,1.1988957566483855,,0.7736731950046433,-0.07040315907930994,False
2025-08-07 16:30:00+00:00,15.82,209.6702702702703,1.0060240446174602,200.0,24.058500000000002,1.1988957566483855,,0.8440763540839532,0.07040315907930994,False
2025-08-07 17:00:00+00:00,6.565,147.3027027027027,,100.0,,,,0.8898486198110518,0.04577226572709858,False
2025-08-07 17:30:00+00:00,12.245,106.1810810810811,,100.0,,,,1.0060240446174602,0.11617542480640841,False
2025-08-07 18:00:00+00:00,8.816,122.73783783783784,,100.0,,,,,,False
2025-08-07 18:30:00+00:00,4.126,40.31351351351351,,0.0,,,,,,False
2025-08-07 19:00:00+00:00,1.709,23.04864864864865,,0.0,,,,,,False
2025-08-07 19:30:00+00:00,0.279,1.5,,0.0,,,,,,False
2025-08-08 04:30:00+00:00,0.654,5.5,,0.0,,,,,,False
2025-08-08 05:00:00+00:00,3.386,44.36216216216217,,0.0,,,,,,False
2025-08-08 05:30:00+00:00,9.324,108.67027027027028,,100.0,,,,,,False
2025-08-08 06:00:00+00:00,16.258,183.10810810810813,,100.0,,,,,,False
2025-08-08 06:30:00+00:00,24.454,261.60810810810807,1.246342614115743,200.0,24.058500000000002,1.1988957566483855,,1.246342614115743,,False
2025-08-08 07:00:00+00:00,32.355,340.33513513513515,1.267574092309647,300.0,31.931,1.2882940982041204,,1.2569583532126951,0.010615739096952126,False
2025-08-08 07:30:00+00:00,39.541,423.5135135135136,1.2448559880876404,400.0,43.94499999999999,1.3130824415472984,,1.246342614115743,-0.010615739096952126,False
2025-08-08 08:00:00+00:00,35.471000000000004,503.07837837837855,0.940105333469432,500.0,47.5815,1.2107424181544104,,1.2448559880876404,-0.0014866260281025667,False
2025-08-08 08:30:00+00:00,55.298,568.2297297297297,1.2975503182794677,500.0,47.5815,1.2107424181544104,,1.2448559880876404,0.0,False
2025-08-08 09:00:00+00:00,58.46,626.8000000000001,1.2435651988938523,600.0,61.305,1.2082761818790484,,1.2435651988938523,-0.001290789193788111,False
2025-08-08 09:30:00+00:00,66.559,624.9378378378378,1.4200665723870194,600.0,61.305,1.2082761818790484,,1.2975503182794677,0.05398511938561534,False
2025-08-08 10:00:00+00:00,42.653,639.4864864864867,0.8893177239620752,600.0,61.305,1.2082761818790484,,1.2435651988938523,-0.05398511938561534,False
2025-08-08 10:30:00+00:00,55.462,646.6945945945946,1.1434970069556765,600.0,61.305,1.2082761818790484,,1.1434970069556765,-0.10006819193817584,False
2025-08-08 11:00:00+00:00,49.956,675.8432432432433,0.9855539826123121,600.0,61.305,1.2082761818790484,,0.9855539826123121,-0.15794302434336438,False
2025-08-08 11:30:00+00:00,64.637,654.018918918919,1.3177396581910048,600.0,61.305,1.2082761818790484,,1.1434970069556765,0.15794302434336438,True
2025-08-08 12:00:00+00:00,60.964,706.4162162162162,1.1506719617610524,700.0,66.8985,1.1998798080832822,,1.1506719617610524,0.007174954805375888,False
2025-08-08 12:30:00+00:00,43.049,652.2675675675675,0.8799865196535441,600.0,61.305,1.2082761818790484,,1.1506719617610524,0.0,False
2025-08-08 13:00:00+00:00,32.49,652.3459459459459,0.664064830466342,600.0,61.305,1.2082761818790484,,0.8799865196535441,-0.2706854421075082,False
2025-08-08 13:30:00+00:00,42.492,707.0675675675676,0.8012812720983123,700.0,66.8985,1.1998798080832822,,0.8012812720983123,-0.07870524755523178,False
2025-08-08 14:00:00+00:00,53.116,705.8810810810812,1.003304029977231,700.0,66.8985,1.1998798080832822,,0.8012812720983123,0.0,False
2025-08-08 14:30:00+00:00,36.438,647.9378378378378,0.7498250165806697,600.0,61.305,1.2082761818790484,,0.8012812720983123,0.0,False
2025-08-08 15:00:00+00:00,37.864,574.2702702702703,0.8791214859437749,500.0,47.5815,1.2107424181544104,,0.8791214859437749,0.07784021384546258,False
2025-08-08 15:30:00+00:00,16.022,467.8675675675676,0.45659644197460963,400.0,43.94499999999999,1.3130824415472984,,0.7498250165806697,-0.12929646936310524,False
2025-08-08 16:00:00+00:00,33.819,403.3567567567568,1.1179185483979042,400.0,43.94499999999999,1.3130824415472984,,0.8791214859437749,0.12929646936310524,True
2025-08-08 16:30:00+00:00,30.553,350.5810810810811,1.1619946292513073,300.0,31.931,1.2882940982041204,,1.1179185483979042,0.23879706245412924,True
2025-08-08 17:00:00+00:00,26.674,289.3243243243243,1.2292548653277284,200.0,24.058500000000002,1.1988957566483855,,1.1619946292513073,0.04407608085340309,False
2025-08-08 17:30:00+00:00,17.53,219.3972972972973,1.0653428105662113,200.0,24.058500000000002,1.1988957566483855,,1.1619946292513073,0.0,False
2025-08-08 18:00:00+00:00,9.835,145.74054054054056,,100.0,,,,1.1472988379469697,-0.014695791304337513,False
2025-08-08 18:30:00+00:00,4.469,78.30540540540541,,0.0,,,,1.0653428105662113,-0.08195602738075847,False
2025-08-08 19:00:00+00:00,1.27,26.905405405405403,,0.0,,,,,,False
2025-08-08 19:30:00+00:00,0.098,3.5000000000000004,,0.0,,,,,,False
2025-08-09 04:30:00+00:00,0.4589999999999999,7.000000000000001,,0.0,,,,,,False
2025-08-09 05:00:00+00:00,3.064,40.5972972972973,,0.0,,,,,,False
2025-08-09 05:30:00+00:00,10.503,83.90540540540539,,0.0,,,,,,False
2025-08-09 06:00:00+00:00,12.546,155.02432432432434,,100.0,,,,,,False
2025-08-09 06:30:00+00:00,22.36,252.24054054054056,1.181940590098826,200.0,24.058500000000002,1.1988957566483855,,1.181940590098826,,False
2025-08-09 07:00:00+00:00,30.706,336.18378378378384,1.2178259424810538,300.0,31.931,1.2882940982041204,,1.19988326628994,0.017942676191113893,False
2025-08-09 07:30:00+00:00,38.64,408.9297297297297,1.2598741606302544,400.0,43.94499999999999,1.3130824415472984,,1.2178259424810538,0.017942676191113893,False
2025-08-09 08:00:00+00:00,44.181,465.772972972973,1.264736329031659,400.0,43.94499999999999,1.3130824415472984,,1.2598741606302544,0.04204821814920057,False
2025-08-09 08:30:00+00:00,47.893,522.0972972972972,1.223092585690424,500.0,47.5815,1.2107424181544104,,1.2598741606302544,0.0,False
2025-08-09 09:00:00+00:00,35.501000000000005,468.8648648648649,1.0095588348320652,400.0,43.94499999999999,1.3130824415472984,,1.223092585690424,-0.036781574939830364,False
2025-08-09 09:30:00+00:00,28.156,372.3783783783784,1.0081501911259494,300.0,31.931,1.2882940982041204,,1.0095588348320652,-0.2135337508583588,False
2025-08-09 10:00:00+00:00,32.758,392.7837837837838,1.1119943117961422,300.0,31.931,1.2882940982041204,,1.0095588348320652,0.0,False
2025-08-09 10:30:00+00:00,35.269,333.20540540540543,1.411301634681418,300.0,31.931,1.2882940982041204,,1.1119943117961422,0.10243547696407695,False
2025-08-09 11:00:00+00:00,39.969,413.0837837837838,1.2901014780065558,400.0,43.94499999999999,1.3130824415472984,,1.2901014780065558,0.17810716621041367,True
2025-08-09 11:30:00+00:00,31.867,332.97027027027025,1.276069881519601,300.0,31.931,1.2882940982041204,,1.2901014780065558,0.0,False
2025-08-09 12:00:00+00:00,23.62,442.05405405405406,0.712431727398712,400.0,43.94499999999999,1.3130824415472984,,1.276069881519601,-0.014031596486954845,False
2025-08-09 12:30:00+00:00,30.033,256.0297297297297,1.5640371156221304,200.0,24.058500000000002,1.1988957566483855,,1.276069881519601,0.0,False
2025-08-09 13:00:00+00:00,34.394,474.2864864864865,0.9668980241538734,400.0,43.94499999999999,1.3130824415472984,,0.9668980241538734,-0.3091718573657276,False
2025-08-09 13:30:00+00:00,36.496,602.6837837837838,0.8074106960009209,600.0,61.305,1.2082761818790484,,0.9668980241538734,0.0,False
2025-08-09 14:00:00+00:00,34.278,542.4378378378378,0.842566591264661,500.0,47.5815,1.2107424181544104,,0.842566591264661,-0.12433143288921233,False
2025-08-09 14:30:00+00:00,25.289,426.39189189189193,0.790790521767608,400.0,43.94499999999999,1.3130824415472984,,0.8074106960009209,-0.03515589526374019,False
2025-08-09 15:00:00+00:00,30.619,460.2702702702703,0.8869861029555685,400.0,43.94499999999999,1.3130824415472984,,0.842566591264661,0.03515589526374019,False
2025-08-09 15:30:00+00:00,29.375,479.2054054054055,0.8173252268206753,400.0,43.94499999999999,1.3130824415472984,,0.8173252268206753,-0.025241364443985725,False
2025-08-09 16:00:00+00:00,36.346,427.9594594594595,1.132381403475533,400.0,43.94499999999999,1.3130824415472984,,0.8869861029555685,0.06966087613489313,False
2025-08-09 16:30:00+00:00,31.302,340.30540540540545,1.2264277715565508,300.0,31.931,1.2882940982041204,,1.132381403475533,0.2453953005199646,True
2025-08-09 17:00:00+00:00,11.435,244.41351351351355,0.6238062064364409,200.0,24.058500000000002,1.1988957566483855,,1.132381403475533,0.0,False
2025-08-09 17:30:00+00:00,13.071,193.7027027027027,,100.0,,,,0.9251169889964959,-0.2072644144790372,False
2025-08-09 18:00:00+00:00,10.267,126.02702702702705,,100.0,,,,0.6238062064364409,-0.30131078256005495,False
2025-08-09 18:30:00+00:00,4.24,73.64324324324325,,0.0,,,,,,False
2025-08-09 19:00:00+00:00,0.769,24.008108108108107,,0.0,,,,,,False
2025-08-09 19:30:00+00:00,0.006,3.0,,0.0,,,,,,False
2025-08-10 04:30:00+00:00,0.488,4.0,,0.0,,,,,,False
2025-08-10 05:00:00+00:00,2.936,35.56756756756757,,0.0,,,,,,False
2025-08-10 05:30:00+00:00,8.234,94.7837837837838,,0.0,,,,,,False
2025-08-10 06:00:00+00:00,15.431,165.1081081081081,,100.0,,,,,,False
2025-08-10 06:30:00+00:00,23.36,240.75135135135136,1.2937275945426105,200.0,24.058500000000002,1.1988957566483855,,1.2937275945426105,,False
2025-08-10 07:00:00+00:00,31.08,316.88378378378377,1.307734952706679,300.0,31.931,1.2882940982041204,,1.3007312736246448,0.007003679082034253,False
2025-08-10 07:30:00+00:00,38.276,399.71351351351353,1.2767811180079427,300.0,31.931,1.2882940982041204,,1.2937275945426105,-0.007003679082034253,False
2025-08-10 08:00:00+00:00,44.184,475.3081081081081,1.239448664877405,400.0,43.94499999999999,1.3130824415472984,,1.2767811180079427,-0.016946476534667854,False
2025-08-10 08:30:00+00:00,41.472,537.2351351351352,1.0292699859641707,500.0,47.5815,1.2107424181544104,,1.239448664877405,-0.03733245313053768,False
