timestamp,emigId,currentL1,currentL2,currentL3,dcCurrent,dcVoltage,deviceTemperature,errorCode,importActivePower,importEnergy,mainsFrequency,powerFactor,stateCode,ts:,voltageL1L2,voltageL1L3,voltageL1N,voltageL2L3,voltageL2N,voltageL3N
2025-02-28T11:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,2025-02-28T11:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-14T15:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,169.54,0.0,0,2025-05-14T15:30:00.000000Z,0.0,1695.5,2048.6,0.0,1695.567,3054.5
2025-05-14T16:00:00.000000Z,INVERT:001145,17.76,18.14,17.47,0.0,0.0,44.2,0,14015,0,61.967,0.899,3,2025-05-14T16:00:00.000000Z,381.59,554.71,782.7,384.6,389.24,670.32
2025-05-14T16:30:00.000000Z,INVERT:001145,14.483,14.933,14.25,0.0,0.0,48.5,0,11660,7541200,49.96,0.999,3,2025-05-14T16:30:00.000000Z,423.967,428.017,244.117,427.483,244.167,247.75
2025-05-14T17:00:00.000000Z,INVERT:001145,12.35,12.9,12.217,0.0,0.0,47.833,0,10090,7547000,50.033,0.999,3,2025-05-14T17:00:00.000000Z,424.95,429.217,244.75,428.617,244.783,248.467
2025-05-14T17:30:00.000000Z,INVERT:001145,8.333,7.633,9.567,0.0,0.0,46.0,0,5550,7551900,49.937,0.999,3,2025-05-14T17:30:00.000000Z,425.433,429.033,244.733,429.367,245.267,248.583
2025-05-14T18:00:00.000000Z,INVERT:001145,4.383,4.283,4.317,0.0,0.0,43.333,0,3401,7554600,49.932,0.999,3,2025-05-14T18:00:00.000000Z,425.667,430.067,245.233,429.3,245.133,248.917
2025-05-14T18:30:00.000000Z,INVERT:001145,2.75,3.017,2.8,0.0,0.0,41.333,0,2350,7556300,50.002,0.999,3,2025-05-14T18:30:00.000000Z,426.417,430.533,245.467,430.5,245.783,249.417
2025-05-14T19:00:00.000000Z,INVERT:001145,2.0,2.183,2.267,0.0,0.0,38.833,0,1383,7557400,50.013,0.999,3,2025-05-14T19:00:00.000000Z,425.967,430.05,245.25,429.667,245.367,249.0
2025-05-14T19:30:00.000000Z,INVERT:001145,1.733,1.85,2.05,0.0,0.0,37.667,0,774,7558100,49.987,0.999,3,2025-05-14T19:30:00.000000Z,425.733,429.5,244.917,429.933,245.533,248.917
2025-05-14T20:00:00.000000Z,INVERT:001145,1.633,1.767,1.983,0.0,0.0,36.0,0,457,7558500,50.012,0.999,3,2025-05-14T20:00:00.000000Z,425.167,429.383,244.8,429.15,245.033,248.7
2025-05-14T20:30:00.000000Z,INVERT:001145,1.333,1.433,1.617,0.0,0.0,29.0,0,357,7558700,41.783,0.832,0,2025-05-14T20:30:00.000000Z,351.783,355.05,202.467,354.983,202.733,205.667
2025-05-14T21:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7558900,0.0,0.0,0,2025-05-14T21:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-14T21:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7558900,0.0,0.0,0,2025-05-14T21:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-14T22:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7558900,0.0,0.0,0,2025-05-14T22:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-14T22:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7558900,0.0,0.0,0,2025-05-14T22:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-14T23:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7558900,0.0,0.0,0,2025-05-14T23:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-14T23:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7558900,0.0,0.0,0,2025-05-14T23:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15T00:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7558900,0.0,0.0,0,2025-05-15T00:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15T00:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7558900,0.0,0.0,0,2025-05-15T00:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15T01:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7558900,0.0,0.0,0,2025-05-15T01:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15T01:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7558900,0.0,0.0,0,2025-05-15T01:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15T02:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7558900,0.0,0.0,0,2025-05-15T02:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15T02:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7558900,0.0,0.0,0,2025-05-15T02:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15T03:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7558900,0.0,0.0,0,2025-05-15T03:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15T03:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,12.833,0,0,7558900,24.937,0.0,2,2025-05-15T03:30:00.000000Z,209.517,211.65,120.6,211.783,120.833,122.7
2025-05-15T04:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,25.0,0,0,7558900,49.915,0.0,2,2025-05-15T04:00:00.000000Z,419.017,423.017,241.1,423.5,241.733,245.25
2025-05-15T04:30:00.000000Z,INVERT:001145,1.0,1.117,1.017,0.0,0.0,26.167,0,842,7558900,49.983,0.333,3,2025-05-15T04:30:00.000000Z,418.867,422.85,241.033,423.117,241.533,245.067
2025-05-15T05:00:00.000000Z,INVERT:001145,5.0,5.633,5.5,0.0,0.0,27.833,0,3911,7559300,49.962,0.999,3,2025-05-15T05:00:00.000000Z,420.033,424.083,241.817,423.883,242.05,245.617
2025-05-15T05:30:00.000000Z,INVERT:001145,7.367,8.717,9.6,0.0,0.0,29.667,0,5775,7561400,49.913,0.999,3,2025-05-15T05:30:00.000000Z,419.733,423.933,241.667,423.85,241.95,245.6
2025-05-15T06:00:00.000000Z,INVERT:001145,8.35,8.4,8.583,0.0,0.0,30.833,0,5616,7564400,49.993,0.999,3,2025-05-15T06:00:00.000000Z,418.417,422.267,240.783,422.517,241.267,244.683
2025-05-15T06:30:00.000000Z,INVERT:001145,15.4,15.92,15.38,0.0,0.0,31.8,0,12243,7567600,50.048,0.999,3,2025-05-15T06:30:00.000000Z,417.86,421.8,240.44,422.06,240.96,244.46
2025-05-15T07:00:00.000000Z,INVERT:001145,23.967,24.267,23.633,0.0,0.0,32.667,0,18664,7572400,49.933,0.999,3,2025-05-15T07:00:00.000000Z,419.483,423.917,241.55,423.917,241.883,245.667
2025-05-15T07:30:00.000000Z,INVERT:001145,35.833,36.233,35.583,0.0,0.0,34.5,0,27321,7582100,49.927,0.999,3,2025-05-15T07:30:00.000000Z,420.483,424.333,241.933,424.667,242.467,245.933
2025-05-15T08:00:00.000000Z,INVERT:001145,31.1,31.517,30.867,0.0,0.0,36.0,0,23957,7595400,49.993,0.999,3,2025-05-15T08:00:00.000000Z,420.767,424.967,242.283,424.75,242.5,246.117
2025-05-15T08:30:00.000000Z,INVERT:001145,43.783,44.35,43.717,0.0,0.0,36.833,0,33472,7607800,49.895,1.0,3,2025-05-15T08:30:00.000000Z,421.083,425.133,242.4,425.167,242.767,246.333
2025-05-15T09:00:00.000000Z,INVERT:001145,48.667,49.3,48.583,0.0,0.0,39.0,0,37226,7623800,49.942,0.999,3,2025-05-15T09:00:00.000000Z,422.783,426.633,243.267,426.867,243.75,247.233
2025-05-15T09:30:00.000000Z,INVERT:001145,35.917,36.567,35.917,0.0,0.0,40.0,0,27620,7641300,49.905,0.999,3,2025-05-15T09:30:00.000000Z,420.867,424.65,242.2,424.833,242.617,246.017
2025-05-15T10:00:00.000000Z,INVERT:001145,55.233,56.05,55.35,0.0,0.0,41.167,0,41943,7658600,49.942,0.999,3,2025-05-15T10:00:00.000000Z,420.75,424.233,242.05,424.467,242.517,245.75
2025-05-15T10:30:00.000000Z,INVERT:001145,50.033,50.633,50.033,0.0,0.0,42.167,0,38158,7679500,49.983,0.999,3,2025-05-15T10:30:00.000000Z,421.0,425.017,242.367,424.75,242.55,246.1
2025-05-15T11:00:00.000000Z,INVERT:001145,50.633,51.417,50.667,0.0,0.0,43.667,0,38648,7700300,50.002,0.999,3,2025-05-15T11:00:00.000000Z,421.8,426.05,242.85,426.067,243.2,246.867
2025-05-15T11:30:00.000000Z,INVERT:001145,57.267,58.067,57.317,0.0,0.0,44.0,0,43547,7720800,50.027,0.999,3,2025-05-15T11:30:00.000000Z,421.15,425.517,242.533,425.367,242.783,246.517
2025-05-15T12:00:00.000000Z,INVERT:001145,58.4,59.167,58.45,0.0,0.0,44.833,0,44593,7742000,50.025,0.999,3,2025-05-15T12:00:00.000000Z,422.517,426.633,243.167,426.85,243.667,247.25
2025-05-15T12:30:00.000000Z,INVERT:001145,56.633,57.283,56.567,0.0,0.0,46.667,0,43180,7764000,50.103,0.999,3,2025-05-15T12:30:00.000000Z,422.117,426.0,242.967,425.817,243.25,246.717
2025-05-15T13:00:00.000000Z,INVERT:001145,48.783,49.467,48.683,0.0,0.0,48.5,0,37329,7784500,50.068,0.999,3,2025-05-15T13:00:00.000000Z,423.017,426.7,243.383,427.067,243.9,247.283
2025-05-15T13:30:00.000000Z,INVERT:001145,49.95,50.667,49.8,0.0,0.0,49.5,0,38098,7803100,50.035,1.0,3,2025-05-15T13:30:00.000000Z,421.8,425.517,242.583,426.367,243.417,246.767
2025-05-15T14:00:00.000000Z,INVERT:001145,44.683,45.25,44.45,0.0,0.0,50.667,0,34308,7821900,50.037,1.0,3,2025-05-15T14:00:00.000000Z,423.95,428.067,243.933,428.45,244.533,248.133
2025-05-15T14:30:00.000000Z,INVERT:001145,39.667,40.2,39.417,0.0,0.0,51.0,0,30406,7838900,49.972,0.999,3,2025-05-15T14:30:00.000000Z,422.6,426.45,243.183,426.633,243.633,247.1
2025-05-15T15:00:00.000000Z,INVERT:001145,30.617,31.067,30.25,0.0,0.0,51.0,0,23463,7854000,49.992,0.999,3,2025-05-15T15:00:00.000000Z,425.083,428.983,244.633,429.133,245.05,248.567
2025-05-15T15:30:00.000000Z,INVERT:001145,29.333,29.767,29.033,0.0,0.0,49.333,0,22826,7866800,50.022,0.999,3,2025-05-15T15:30:00.000000Z,424.833,428.817,244.55,428.617,244.783,248.333
2025-05-15T16:00:00.000000Z,INVERT:001145,23.417,23.917,23.233,0.0,0.0,49.0,0,18359,7877200,50.005,0.999,3,2025-05-15T16:00:00.000000Z,423.333,427.133,243.517,427.7,244.2,247.6
2025-05-15T16:30:00.000000Z,INVERT:001145,17.7,18.333,16.983,0.0,0.0,48.0,0,13944,7886100,49.98,0.999,3,2025-05-15T16:30:00.000000Z,424.067,427.95,243.983,428.417,244.583,248.05
2025-05-15T17:00:00.000000Z,INVERT:001145,12.817,13.367,12.617,0.0,0.0,46.5,0,10454,7893200,49.993,0.999,3,2025-05-15T17:00:00.000000Z,425.467,429.533,244.833,429.85,245.383,248.967
2025-05-15T17:30:00.000000Z,INVERT:001145,8.417,9.633,9.433,0.0,0.0,45.333,0,7149,7898200,49.983,0.999,3,2025-05-15T17:30:00.000000Z,424.233,428.35,244.05,429.017,244.833,248.417
2025-05-15T18:00:00.000000Z,INVERT:001145,5.383,5.9,6.867,0.0,0.0,43.0,0,4234,7901600,49.975,0.999,3,2025-05-15T18:00:00.000000Z,424.967,429.35,244.733,429.133,244.967,248.717
2025-05-15T18:30:00.000000Z,INVERT:001145,3.367,3.7,3.35,0.0,0.0,40.167,0,2937,7903700,49.958,0.999,3,2025-05-15T18:30:00.000000Z,425.483,429.35,244.75,430.033,245.5,248.983
2025-05-15T19:00:00.000000Z,INVERT:001145,2.4,2.617,2.55,0.0,0.0,38.167,0,1987,7905200,50.042,0.999,3,2025-05-15T19:00:00.000000Z,426.433,430.6,245.433,430.967,245.967,249.6
2025-05-15T19:30:00.000000Z,INVERT:001145,1.733,1.883,2.033,0.0,0.0,36.333,0,735,7906100,50.025,0.999,3,2025-05-15T19:30:00.000000Z,426.667,430.65,245.45,431.25,246.167,249.733
2025-05-15T20:00:00.000000Z,INVERT:001145,1.683,1.783,1.967,0.0,0.0,35.833,0,452,7906500,50.077,0.999,3,2025-05-15T20:00:00.000000Z,427.6,431.617,246.017,432.167,246.683,250.25
2025-05-15T20:30:00.000000Z,INVERT:001145,1.35,1.5,1.667,0.0,0.0,29.0,0,364,7906700,41.753,0.832,0,2025-05-15T20:30:00.000000Z,355.167,358.7,204.417,358.883,204.85,207.9
2025-05-15T21:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7906800,0.0,0.0,0,2025-05-15T21:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15T21:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7906800,0.0,0.0,0,2025-05-15T21:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15T22:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7906800,0.0,0.0,0,2025-05-15T22:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15T22:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7906800,0.0,0.0,0,2025-05-15T22:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15T23:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7906800,0.0,0.0,0,2025-05-15T23:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-15T23:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7906800,0.0,0.0,0,2025-05-15T23:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16T00:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7906800,0.0,0.0,0,2025-05-16T00:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16T00:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7906800,0.0,0.0,0,2025-05-16T00:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16T01:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7906800,0.0,0.0,0,2025-05-16T01:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16T01:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7906800,0.0,0.0,0,2025-05-16T01:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16T02:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7906800,0.0,0.0,0,2025-05-16T02:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16T02:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7906800,0.0,0.0,0,2025-05-16T02:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16T03:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7906800,0.0,0.0,0,2025-05-16T03:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16T03:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,13.0,0,0,7906800,25.05,0.0,2,2025-05-16T03:30:00.000000Z,211.967,214.183,122.1,213.983,122.15,124.033
2025-05-16T04:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,26.0,0,0,7906800,49.945,0.0,2,2025-05-16T04:00:00.000000Z,422.017,426.05,242.883,426.183,243.317,246.883
2025-05-16T04:30:00.000000Z,INVERT:001145,2.2,2.45,2.217,0.0,0.0,26.667,0,2005,7906800,50.003,0.666,3,2025-05-16T04:30:00.000000Z,421.3,425.083,242.467,425.05,242.8,246.2
2025-05-16T05:00:00.000000Z,INVERT:001145,8.517,8.5,7.533,0.0,0.0,28.0,0,5583,7908100,49.998,0.999,3,2025-05-16T05:00:00.000000Z,418.233,422.1,240.733,422.033,241.033,244.467
2025-05-16T05:30:00.000000Z,INVERT:001145,10.95,11.233,10.517,0.0,0.0,29.667,0,8791,7911000,49.972,0.999,3,2025-05-16T05:30:00.000000Z,421.95,426.183,243.017,425.717,243.067,246.783
2025-05-16T06:00:00.000000Z,INVERT:001145,14.617,14.983,14.25,0.0,0.0,30.667,0,11597,7915500,49.947,0.999,3,2025-05-16T06:00:00.000000Z,418.967,423.317,241.333,422.8,241.383,245.133
2025-05-16T06:30:00.000000Z,INVERT:001145,20.683,21.067,20.317,0.0,0.0,32.167,0,16148,7921600,49.975,0.999,3,2025-05-16T06:30:00.000000Z,421.183,425.4,242.517,425.167,242.75,246.4
2025-05-16T07:00:00.000000Z,INVERT:001145,26.583,26.95,26.283,0.0,0.0,33.333,0,20528,7929800,50.042,0.999,3,2025-05-16T07:00:00.000000Z,419.9,424.167,241.767,424.05,242.05,245.733
2025-05-16T07:30:00.000000Z,INVERT:001145,32.589,33.1,32.395,0.0,0.0,35.579,0,25072,7940300,50.044,0.999,3,2025-05-16T07:30:00.000000Z,421.547,425.484,242.858,425.1,242.821,246.074
2025-05-16T08:00:00.000000Z,INVERT:001145,37.317,38.017,37.167,0.0,0.0,36.833,0,28615,7952800,50.008,0.999,3,2025-05-16T08:00:00.000000Z,420.133,423.633,241.683,423.983,242.2,245.467
2025-05-16T08:30:00.000000Z,INVERT:001145,42.067,42.7,41.95,0.0,0.0,39.0,0,32140,7967300,50.045,0.999,3,2025-05-16T08:30:00.000000Z,420.483,424.2,241.95,424.35,242.4,245.75
2025-05-16T09:00:00.000000Z,INVERT:001145,46.333,47.0,46.167,0.0,0.0,41.5,0,35485,7983500,50.052,0.999,3,2025-05-16T09:00:00.000000Z,423.617,427.683,243.867,427.433,244.133,247.7
2025-05-16T09:30:00.000000Z,INVERT:001145,49.883,50.533,49.85,0.0,0.0,43.167,0,38100,8001400,50.04,1.0,3,2025-05-16T09:30:00.000000Z,422.1,426.2,242.933,426.35,243.383,246.983
2025-05-16T10:00:00.000000Z,INVERT:001145,52.667,53.383,52.667,0.0,0.0,44.333,0,40201,8020600,49.988,1.0,3,2025-05-16T10:00:00.000000Z,421.983,426.167,242.983,425.9,243.183,246.817
2025-05-16T10:30:00.000000Z,INVERT:001145,54.717,55.583,54.933,0.0,0.0,45.667,0,41640,8040800,50.017,0.999,3,2025-05-16T10:30:00.000000Z,421.117,424.9,242.333,425.033,242.75,246.167
2025-05-16T11:00:00.000000Z,INVERT:001145,55.95,56.683,56.017,0.0,0.0,46.667,0,42767,8061800,50.102,0.999,3,2025-05-16T11:00:00.000000Z,424.15,427.95,244.067,428.083,244.483,247.933
2025-05-16T11:30:00.000000Z,INVERT:001145,56.117,56.983,56.117,0.0,0.0,47.333,0,42923,8083300,50.065,0.999,3,2025-05-16T11:30:00.000000Z,423.55,427.35,243.733,427.55,244.167,247.617
2025-05-16T12:00:00.000000Z,INVERT:001145,55.55,56.383,55.517,0.0,0.0,48.5,0,42356,8104700,50.088,0.999,3,2025-05-16T12:00:00.000000Z,422.567,426.417,243.2,426.367,243.517,246.95
2025-05-16T12:30:00.000000Z,INVERT:001145,54.35,55.15,54.317,0.0,0.0,51.0,0,41377,8125900,50.067,0.999,3,2025-05-16T12:30:00.000000Z,421.867,425.517,242.65,426.017,243.3,246.633
2025-05-16T13:00:00.000000Z,INVERT:001145,51.2,51.95,51.133,0.0,0.0,52.833,0,39088,8146600,49.97,0.999,3,2025-05-16T13:00:00.000000Z,422.517,426.367,243.167,426.2,243.45,246.917
2025-05-16T13:30:00.000000Z,INVERT:001145,47.45,48.167,47.4,0.0,0.0,54.0,0,36446,8166100,49.967,1.0,3,2025-05-16T13:30:00.000000Z,423.467,427.3,243.667,427.483,244.15,247.567
2025-05-16T14:00:00.000000Z,INVERT:001145,43.233,44.05,43.017,0.0,0.0,54.0,0,33302,8184200,50.03,0.999,3,2025-05-16T14:00:00.000000Z,425.3,429.183,244.8,428.983,245.05,248.517
2025-05-16T14:30:00.000000Z,INVERT:001145,38.583,39.1,38.3,0.0,0.0,54.833,0,29793,8200800,49.977,0.999,3,2025-05-16T14:30:00.000000Z,424.483,428.383,244.317,428.283,244.617,248.133
2025-05-16T15:00:00.000000Z,INVERT:001145,33.183,33.7,32.75,0.0,0.0,55.333,0,25760,8215500,49.925,0.999,3,2025-05-16T15:00:00.000000Z,425.933,429.983,245.2,429.783,245.433,249.033
2025-05-16T15:30:00.000000Z,INVERT:001145,28.0,28.5,27.717,0.0,0.0,54.333,0,21868,8228300,50.022,0.999,3,2025-05-16T15:30:00.000000Z,425.0,429.05,244.55,429.317,245.067,248.65
2025-05-16T16:00:00.000000Z,INVERT:001145,22.383,22.85,22.067,0.0,0.0,53.833,0,17555,8239101,50.033,0.999,3,2025-05-16T16:00:00.000000Z,422.517,426.733,243.183,427.117,243.717,247.4
2025-05-16T16:30:00.000000Z,INVERT:001145,17.183,17.6,16.75,0.0,0.0,52.667,0,13518,8247700,49.923,0.999,3,2025-05-16T16:30:00.000000Z,421.533,425.767,242.667,426.0,243.133,246.8
2025-05-16T17:00:00.000000Z,INVERT:001145,12.067,12.45,11.65,0.0,0.0,51.167,0,9734,8254300,49.958,0.999,3,2025-05-16T17:00:00.000000Z,424.35,428.45,244.083,429.383,244.983,248.583
2025-05-16T17:30:00.000000Z,INVERT:001145,8.567,8.75,8.2,0.0,0.0,49.0,0,6526,8259101,49.958,0.999,3,2025-05-16T17:30:00.000000Z,424.133,428.35,244.033,429.017,244.817,248.433
2025-05-16T18:00:00.000000Z,INVERT:001145,4.717,5.733,5.433,0.0,0.0,46.0,0,3890,8262200,49.943,0.999,3,2025-05-16T18:00:00.000000Z,423.4,428.117,243.75,428.567,244.383,248.3
2025-05-16T18:30:00.000000Z,INVERT:001145,2.683,2.917,2.75,0.0,0.0,43.333,0,2311,8264101,49.965,0.999,3,2025-05-16T18:30:00.000000Z,422.6,426.783,243.15,427.35,243.867,247.467
2025-05-16T19:00:00.000000Z,INVERT:001145,1.983,2.2,2.25,0.0,0.0,40.667,0,1382,8265200,50.0,0.999,3,2025-05-16T19:00:00.000000Z,424.95,429.1,244.5,429.7,245.2,248.833
2025-05-16T19:30:00.000000Z,INVERT:001145,1.75,1.9,2.033,0.0,0.0,38.667,0,782,8265800,49.982,0.999,3,2025-05-16T19:30:00.000000Z,424.7,428.583,244.15,430.017,245.35,248.8
2025-05-16T20:00:00.000000Z,INVERT:001145,1.65,1.8,1.967,0.0,0.0,37.0,0,474,8266200,50.078,0.999,3,2025-05-16T20:00:00.000000Z,426.2,430.433,245.167,431.383,246.067,249.783
2025-05-16T20:30:00.000000Z,INVERT:001145,1.6,1.767,1.967,0.0,0.0,35.667,0,434,8266400,49.913,0.999,3,2025-05-16T20:30:00.000000Z,426.283,430.417,245.283,430.867,245.933,249.533
2025-05-16T21:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-16T21:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16T21:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-16T21:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16T22:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-16T22:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16T22:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-16T22:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16T23:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-16T23:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-16T23:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-16T23:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-17T00:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-17T00:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-17T00:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-17T00:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-17T01:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-17T01:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-17T01:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-17T01:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-17T02:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-17T02:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-17T02:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-17T02:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-17T03:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-17T03:00:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-17T03:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8266601,0.0,0.0,0,2025-05-17T03:30:00.000000Z,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-17T04:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,28.0,0,0,8266601,50.032,0.0,2,2025-05-17T04:00:00.000000Z,422.65,426.817,243.267,427.017,243.717,247.367
2025-05-17T04:30:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,28.0,0,0,8266601,49.943,0.0,2,2025-05-17T04:30:00.000000Z,422.7,426.467,243.167,426.967,243.783,247.2
2025-05-17T05:00:00.000000Z,INVERT:001145,0.0,0.0,0.0,0.0,0.0,28.0,0,0,8266601,49.947,0.0,2,2025-05-17T05:00:00.000000Z,422.5,426.1,243.033,426.533,243.617,246.917
